travel_time,travel_from,car_type,max_capacity,number_of_tickets,hours_daytime,minutes_daytime,days of week,year,minute
570,305.1,11,11,12.0,9,30,0,2018,7
435,370.4,49,49,25.0,7,15,3,2018,11
560,305.1,11,11,10.0,9,20,0,2018,7
426,279.4,49,49,1.0,7,6,3,2018,11
550,305.1,11,11,8.0,9,10,0,2018,7
540,305.1,11,11,11.0,9,0,0,2018,7
530,305.1,11,11,4.0,8,50,0,2018,7
520,305.1,11,11,1.0,8,40,0,2018,7
510,305.1,11,11,8.0,8,30,0,2018,7
500,305.1,11,11,10.0,8,20,0,2018,7
490,305.1,11,11,10.0,8,10,0,2018,7
426,276.0,49,49,1.0,7,6,3,2018,11
425,329.8,49,49,8.0,7,5,3,2018,11
424,361.8,49,49,30.0,7,4,3,2018,11
424,329.8,49,49,7.0,7,4,3,2018,11
1144,305.1,49,49,23.0,19,4,0,2018,7
428,387.7,49,49,19.0,7,8,3,2018,11
420,392.0,49,49,48.0,7,0,3,2018,11
480,305.1,11,11,10.0,8,0,0,2018,7
428,349.0,49,49,12.0,7,8,3,2018,11
435,349.0,49,49,3.0,7,15,3,2018,11
428,370.4,49,49,1.0,7,8,3,2018,11
470,305.1,11,11,7.0,7,50,0,2018,7
460,305.1,11,11,7.0,7,40,0,2018,7
1143,305.1,49,49,9.0,19,3,0,2018,7
450,305.1,11,11,9.0,7,30,0,2018,7
440,305.1,11,11,8.0,7,20,0,2018,7
427,305.1,49,49,14.0,7,7,0,2018,7
429,305.1,11,11,8.0,7,9,0,2018,7
420,305.1,11,11,9.0,7,0,0,2018,7
410,305.1,11,11,10.0,6,50,0,2018,7
400,305.1,11,11,5.0,6,40,0,2018,7
350,305.1,11,11,1.0,5,50,0,2018,7
300,305.1,11,11,1.0,5,0,0,2018,7
390,305.1,11,11,1.0,6,30,0,2018,7
426,305.1,49,49,12.0,7,6,5,2018,6
580,305.1,11,11,4.0,9,40,5,2018,6
428,305.1,49,49,2.0,7,8,5,2018,6
435,370.4,49,49,25.0,7,15,5,2018,12
570,305.1,11,11,9.0,9,30,5,2018,6
560,305.1,11,11,11.0,9,20,5,2018,6
550,305.1,11,11,5.0,9,10,5,2018,6
540,305.1,11,11,8.0,9,0,5,2018,6
530,305.1,11,11,7.0,8,50,5,2018,6
520,305.1,11,11,11.0,8,40,5,2018,6
510,305.1,11,11,11.0,8,30,5,2018,6
490,305.1,11,11,10.0,8,10,5,2018,6
424,329.8,49,49,9.0,7,4,5,2018,12
500,305.1,11,11,11.0,8,20,5,2018,6
480,305.1,11,11,10.0,8,0,5,2018,6
470,305.1,11,11,10.0,7,50,5,2018,6
460,305.1,11,11,11.0,7,40,5,2018,6
450,305.1,11,11,11.0,7,30,5,2018,6
427,305.1,49,49,3.0,7,7,5,2018,6
1143,305.1,49,49,5.0,19,3,5,2018,6
440,305.1,11,11,11.0,7,20,5,2018,6
429,305.1,11,11,11.0,7,9,5,2018,6
420,305.1,11,11,10.0,7,0,5,2018,6
410,305.1,11,11,9.0,6,50,5,2018,6
424,361.8,49,49,33.0,7,4,5,2018,12
426,276.0,49,49,1.0,7,6,5,2018,12
420,392.0,49,49,47.0,7,0,5,2018,12
428,387.7,49,49,16.0,7,8,5,2018,12
429,329.8,49,49,2.0,7,9,5,2018,12
425,329.8,49,49,6.0,7,5,5,2018,12
428,349.0,49,49,11.0,7,8,5,2018,12
425,62.0,49,49,1.0,7,5,5,2018,12
428,370.4,49,49,1.0,7,8,5,2018,12
400,305.1,11,11,11.0,6,40,5,2018,6
390,305.1,11,11,5.0,6,30,5,2018,6
350,305.1,11,11,1.0,5,50,5,2018,6
300,305.1,11,11,2.0,5,0,5,2018,6
300,276.0,11,11,1.0,5,0,5,2018,1
435,370.4,49,49,18.0,7,15,5,2018,1
424,329.8,49,49,7.0,7,4,5,2018,1
426,276.0,49,49,1.0,7,6,5,2018,1
424,361.8,49,49,31.0,7,4,5,2018,1
420,392.0,49,49,47.0,7,0,5,2018,1
425,62.0,49,49,1.0,7,5,5,2018,1
431,329.8,49,49,1.0,7,11,5,2018,1
425,329.8,49,49,10.0,7,5,5,2018,1
428,387.7,49,49,1.0,7,8,5,2018,1
428,349.0,49,49,20.0,7,8,5,2018,1
435,349.0,49,49,2.0,7,15,5,2018,1
426,305.1,49,49,19.0,7,6,2,2018,5
300,305.1,11,11,3.0,5,0,2,2018,5
425,305.1,49,49,1.0,7,5,2,2018,5
640,305.1,11,11,10.0,10,40,2,2018,5
435,370.4,49,49,30.0,7,15,6,2018,1
630,305.1,11,11,12.0,10,30,2,2018,5
620,305.1,11,11,9.0,10,20,2,2018,5
610,305.1,11,11,10.0,10,10,2,2018,5
600,305.1,11,11,9.0,10,0,2,2018,5
590,305.1,11,11,5.0,9,50,2,2018,5
580,305.1,11,11,11.0,9,40,2,2018,5
422,305.1,49,49,4.0,7,2,2,2018,5
570,305.1,11,11,10.0,9,30,2,2018,5
560,305.1,11,11,10.0,9,20,2,2018,5
550,305.1,11,11,12.0,9,10,2,2018,5
540,305.1,11,11,4.0,9,0,2,2018,5
530,305.1,11,11,10.0,8,50,2,2018,5
520,305.1,11,11,10.0,8,40,2,2018,5
510,305.1,11,11,11.0,8,30,2,2018,5
320,276.0,11,11,1.0,5,20,6,2018,1
424,361.8,49,49,33.0,7,4,6,2018,1
390,279.4,11,11,1.0,6,30,6,2018,1
424,329.8,49,49,4.0,7,4,6,2018,1
420,392.0,49,49,47.0,7,0,6,2018,1
300,276.0,11,11,2.0,5,0,6,2018,1
425,62.0,49,49,1.0,7,5,6,2018,1
426,279.4,49,49,1.0,7,6,6,2018,1
425,329.8,49,49,7.0,7,5,6,2018,1
428,387.7,49,49,5.0,7,8,6,2018,1
435,349.0,49,49,1.0,7,15,6,2018,1
428,349.0,49,49,6.0,7,8,6,2018,1
500,305.1,11,11,9.0,8,20,2,2018,5
490,305.1,11,11,11.0,8,10,2,2018,5
1143,305.1,49,49,17.0,19,3,2,2018,5
480,305.1,11,11,8.0,8,0,2,2018,5
425,329.8,49,49,7.0,7,5,0,2018,1
424,329.8,49,49,4.0,7,4,0,2018,1
428,329.8,49,49,1.0,7,8,0,2018,1
424,361.8,49,49,32.0,7,4,0,2018,1
420,392.0,49,49,47.0,7,0,0,2018,1
428,387.7,49,49,2.0,7,8,0,2018,1
424,62.0,49,49,1.0,7,4,0,2018,1
434,329.8,49,49,2.0,7,14,0,2018,1
435,370.4,49,49,17.0,7,15,0,2018,1
429,329.8,49,49,1.0,7,9,0,2018,1
428,349.0,49,49,6.0,7,8,0,2018,1
470,305.1,11,11,10.0,7,50,2,2018,5
427,305.1,49,49,10.0,7,7,2,2018,5
460,305.1,11,11,9.0,7,40,2,2018,5
450,305.1,11,11,11.0,7,30,2,2018,5
440,305.1,11,11,5.0,7,20,2,2018,5
424,279.4,49,49,1.0,7,4,1,2018,1
429,305.1,11,11,10.0,7,9,2,2018,5
320,305.1,11,11,1.0,5,20,2,2018,5
425,329.8,49,49,9.0,7,5,1,2018,1
429,329.8,49,49,3.0,7,9,1,2018,1
435,370.4,49,49,24.0,7,15,1,2018,1
424,361.8,49,49,31.0,7,4,1,2018,1
434,329.8,49,49,1.0,7,14,1,2018,1
426,276.0,49,49,1.0,7,6,1,2018,1
420,392.0,49,49,47.0,7,0,1,2018,1
370,276.0,11,11,2.0,6,10,1,2018,1
424,329.8,49,49,3.0,7,4,1,2018,1
428,387.7,49,49,2.0,7,8,1,2018,1
428,349.0,49,49,4.0,7,8,1,2018,1
668,305.1,11,11,3.0,11,8,0,2018,4
426,305.1,49,49,4.0,7,6,0,2018,4
435,370.4,49,49,31.0,7,15,2,2018,1
433,305.1,49,49,2.0,7,13,0,2018,4
422,279.4,49,49,1.0,7,2,2,2018,1
669,305.1,11,11,1.0,11,9,0,2018,4
667,305.1,11,11,4.0,11,7,0,2018,4
666,305.1,11,11,9.0,11,6,0,2018,4
428,305.1,49,49,3.0,7,8,0,2018,4
665,305.1,11,11,11.0,11,5,0,2018,4
664,305.1,11,11,8.0,11,4,0,2018,4
663,305.1,11,11,10.0,11,3,0,2018,4
662,305.1,11,11,8.0,11,2,0,2018,4
661,305.1,11,11,11.0,11,1,0,2018,4
660,305.1,11,11,11.0,11,0,0,2018,4
424,329.8,49,49,3.0,7,4,2,2018,1
450,279.4,11,11,1.0,7,30,2,2018,1
425,329.8,49,49,10.0,7,5,2,2018,1
426,279.4,49,49,4.0,7,6,2,2018,1
424,279.4,49,49,8.0,7,4,2,2018,1
424,361.8,49,49,32.0,7,4,2,2018,1
434,329.8,49,49,1.0,7,14,2,2018,1
420,349.0,49,49,1.0,7,0,2,2018,1
420,392.0,49,49,46.0,7,0,2,2018,1
360,276.0,11,11,2.0,6,0,2,2018,1
350,276.0,11,11,1.0,5,50,2,2018,1
659,305.1,11,11,11.0,10,59,0,2018,4
435,349.0,49,49,5.0,7,15,2,2018,1
428,387.7,49,49,7.0,7,8,2,2018,1
370,276.0,11,11,1.0,6,10,2,2018,1
429,329.8,49,49,3.0,7,9,2,2018,1
433,387.7,49,49,1.0,7,13,2,2018,1
430,329.8,49,49,1.0,7,10,2,2018,1
658,305.1,11,11,11.0,10,58,0,2018,4
657,305.1,11,11,10.0,10,57,0,2018,4
656,305.1,11,11,7.0,10,56,0,2018,4
655,305.1,11,11,8.0,10,55,0,2018,4
653,305.1,11,11,10.0,10,53,0,2018,4
654,305.1,11,11,11.0,10,54,0,2018,4
651,305.1,11,11,12.0,10,51,0,2018,4
652,305.1,11,11,11.0,10,52,0,2018,4
650,305.1,11,11,11.0,10,50,0,2018,4
640,305.1,11,11,11.0,10,40,0,2018,4
630,305.1,11,11,11.0,10,30,0,2018,4
620,305.1,11,11,10.0,10,20,0,2018,4
610,305.1,11,11,4.0,10,10,0,2018,4
600,305.1,11,11,1.0,10,0,0,2018,4
500,305.1,11,11,9.0,8,20,0,2018,4
510,305.1,11,11,1.0,8,30,0,2018,4
490,305.1,11,11,10.0,8,10,0,2018,4
480,305.1,11,11,8.0,8,0,0,2018,4
428,349.0,49,49,2.0,7,8,3,2018,1
470,305.1,11,11,3.0,7,50,0,2018,4
460,305.1,11,11,11.0,7,40,0,2018,4
1143,305.1,49,49,24.0,19,3,0,2018,4
450,305.1,11,11,6.0,7,30,0,2018,4
440,305.1,11,11,5.0,7,20,0,2018,4
429,305.1,11,11,11.0,7,9,0,2018,4
420,305.1,11,11,11.0,7,0,0,2018,4
424,279.4,49,49,4.0,7,4,3,2018,1
410,305.1,11,11,7.0,6,50,0,2018,4
350,305.1,11,11,1.0,5,50,0,2018,4
300,305.1,11,11,2.0,5,0,0,2018,4
424,329.8,49,49,8.0,7,4,3,2018,1
426,279.4,49,49,4.0,7,6,3,2018,1
424,361.8,49,49,21.0,7,4,3,2018,1
426,305.1,49,49,4.0,7,6,4,2018,3
421,305.1,49,49,5.0,7,1,4,2018,3
640,305.1,11,11,1.0,10,40,4,2018,3
434,329.8,49,49,1.0,7,14,3,2018,1
425,329.8,49,49,8.0,7,5,3,2018,1
435,349.0,49,49,8.0,7,15,3,2018,1
340,305.1,11,11,6.0,5,40,4,2018,3
429,329.8,49,49,4.0,7,9,3,2018,1
435,370.4,49,49,30.0,7,15,3,2018,1
420,392.0,49,49,21.0,7,0,3,2018,1
350,305.1,11,11,3.0,5,50,4,2018,3
425,62.0,49,49,5.0,7,5,3,2018,1
370,305.1,11,11,2.0,6,10,4,2018,3
428,387.7,49,49,8.0,7,8,3,2018,1
428,370.4,49,49,2.0,7,8,3,2018,1
320,305.1,11,11,1.0,5,20,4,2018,3
360,305.1,11,11,4.0,6,0,4,2018,3
424,305.1,49,49,1.0,7,4,4,2018,3
300,305.1,11,11,1.0,5,0,4,2018,3
435,370.4,49,49,31.0,7,15,4,2018,1
426,305.1,49,49,15.0,7,6,4,2018,2
654,305.1,11,11,11.0,10,54,4,2018,2
653,305.1,11,11,9.0,10,53,4,2018,2
652,305.1,11,11,10.0,10,52,4,2018,2
651,305.1,11,11,4.0,10,51,4,2018,2
650,305.1,11,11,10.0,10,50,4,2018,2
640,305.1,11,11,8.0,10,40,4,2018,2
630,305.1,11,11,11.0,10,30,4,2018,2
620,305.1,11,11,10.0,10,20,4,2018,2
424,279.4,49,49,4.0,7,4,4,2018,1
610,305.1,11,11,9.0,10,10,4,2018,2
600,305.1,11,11,7.0,10,0,4,2018,2
590,305.1,11,11,8.0,9,50,4,2018,2
580,305.1,11,11,10.0,9,40,4,2018,2
428,305.1,49,49,2.0,7,8,4,2018,2
570,305.1,11,11,11.0,9,30,4,2018,2
560,305.1,11,11,11.0,9,20,4,2018,2
550,305.1,11,11,11.0,9,10,4,2018,2
490,305.1,11,11,11.0,8,10,4,2018,2
540,305.1,11,11,11.0,9,0,4,2018,2
530,305.1,11,11,10.0,8,50,4,2018,2
520,305.1,11,11,10.0,8,40,4,2018,2
424,329.8,49,49,3.0,7,4,4,2018,1
510,305.1,11,11,11.0,8,30,4,2018,2
435,349.0,49,49,1.0,7,15,4,2018,1
431,361.8,49,49,3.0,7,11,4,2018,1
425,62.0,49,49,3.0,7,5,4,2018,1
428,349.0,49,49,12.0,7,8,4,2018,1
428,387.7,49,49,5.0,7,8,4,2018,1
424,361.8,49,49,34.0,7,4,4,2018,1
500,305.1,11,11,9.0,8,20,4,2018,2
420,392.0,49,49,37.0,7,0,4,2018,1
428,370.4,49,49,1.0,7,8,4,2018,1
429,329.8,49,49,3.0,7,9,4,2018,1
430,329.8,49,49,1.0,7,10,4,2018,1
425,329.8,49,49,9.0,7,5,4,2018,1
390,279.4,11,11,1.0,6,30,4,2018,1
480,305.1,11,11,7.0,8,0,4,2018,2
1143,305.1,49,49,12.0,19,3,4,2018,2
426,279.4,49,49,3.0,7,6,5,2018,1
424,279.4,49,49,2.0,7,4,5,2018,1
425,329.8,49,49,9.0,7,5,5,2018,1
424,329.8,49,49,8.0,7,4,5,2018,1
424,361.8,49,49,32.0,7,4,5,2018,1
428,349.0,49,49,8.0,7,8,5,2018,1
435,370.4,49,49,23.0,7,15,5,2018,1
429,329.8,49,49,2.0,7,9,5,2018,1
420,392.0,49,49,10.0,7,0,5,2018,1
427,305.1,49,49,29.0,7,7,4,2018,2
470,305.1,11,11,9.0,7,50,4,2018,2
424,305.1,49,49,1.0,7,4,4,2018,2
425,62.0,49,49,2.0,7,5,5,2018,1
460,305.1,11,11,8.0,7,40,4,2018,2
450,305.1,11,11,5.0,7,30,4,2018,2
440,305.1,11,11,9.0,7,20,4,2018,2
429,305.1,11,11,11.0,7,9,4,2018,2
420,305.1,11,11,10.0,7,0,4,2018,2
410,305.1,11,11,11.0,6,50,4,2018,2
400,305.1,11,11,9.0,6,40,4,2018,2
300,305.1,11,11,1.0,5,0,4,2018,2
420,329.8,49,49,19.0,7,0,6,2018,1
434,329.8,49,49,2.0,7,14,6,2018,1
421,305.1,49,49,1.0,7,1,4,2018,2
428,349.0,49,49,5.0,7,8,6,2018,1
424,361.8,49,49,33.0,7,4,6,2018,1
420,392.0,49,49,11.0,7,0,6,2018,1
424,279.4,49,49,6.0,7,4,6,2018,1
426,279.4,49,49,1.0,7,6,6,2018,1
426,276.0,49,49,1.0,7,6,6,2018,1
435,370.4,49,49,28.0,7,15,6,2018,1
425,62.0,49,49,1.0,7,5,6,2018,1
428,329.8,49,49,1.0,7,8,6,2018,1
424,329.8,49,49,5.0,7,4,6,2018,1
425,329.8,49,49,7.0,7,5,6,2018,1
429,329.8,49,49,2.0,7,9,6,2018,1
424,279.4,49,49,5.0,7,4,0,2018,1
426,305.1,49,49,14.0,7,6,1,2018,1
620,305.1,11,11,2.0,10,20,1,2018,1
428,305.1,49,49,7.0,7,8,1,2018,1
610,305.1,11,11,10.0,10,10,1,2018,1
425,62.0,49,49,2.0,7,5,0,2018,1
600,305.1,11,11,8.0,10,0,1,2018,1
590,305.1,11,11,3.0,9,50,1,2018,1
580,305.1,11,11,9.0,9,40,1,2018,1
570,305.1,11,11,11.0,9,30,1,2018,1
427,279.4,49,49,1.0,7,7,0,2018,1
560,305.1,11,11,11.0,9,20,1,2018,1
426,279.4,49,49,1.0,7,6,0,2018,1
550,305.1,11,11,11.0,9,10,1,2018,1
540,305.1,11,11,11.0,9,0,1,2018,1
530,305.1,11,11,11.0,8,50,1,2018,1
520,305.1,11,11,10.0,8,40,1,2018,1
1144,305.1,49,49,3.0,19,4,1,2018,1
440,305.1,11,11,11.0,7,20,1,2018,1
510,305.1,11,11,10.0,8,30,1,2018,1
500,305.1,11,11,11.0,8,20,1,2018,1
490,305.1,11,11,11.0,8,10,1,2018,1
480,305.1,11,11,11.0,8,0,1,2018,1
470,305.1,11,11,11.0,7,50,1,2018,1
1143,305.1,49,49,12.0,19,3,1,2018,1
460,305.1,11,11,11.0,7,40,1,2018,1
427,305.1,49,49,22.0,7,7,1,2018,1
450,305.1,11,11,9.0,7,30,1,2018,1
429,305.1,11,11,7.0,7,9,1,2018,1
424,329.8,49,49,10.0,7,4,0,2018,1
420,305.1,11,11,10.0,7,0,1,2018,1
410,305.1,11,11,9.0,6,50,1,2018,1
420,329.8,49,49,9.0,7,0,0,2018,1
400,305.1,11,11,7.0,6,40,1,2018,1
390,305.1,11,11,2.0,6,30,1,2018,1
424,305.1,49,49,4.0,7,4,1,2018,1
350,305.1,11,11,5.0,5,50,1,2018,1
340,305.1,11,11,6.0,5,40,1,2018,1
431,361.8,49,49,1.0,7,11,0,2018,1
429,361.8,49,49,3.0,7,9,0,2018,1
424,361.8,49,49,33.0,7,4,0,2018,1
435,370.4,49,49,23.0,7,15,0,2018,1
420,392.0,49,49,16.0,7,0,0,2018,1
428,370.4,49,49,5.0,7,8,0,2018,1
330,305.1,11,11,1.0,5,30,1,2018,1
300,305.1,11,11,1.0,5,0,1,2018,1
429,329.8,49,49,4.0,7,9,0,2018,1
430,329.8,49,49,1.0,7,10,0,2018,1
425,329.8,49,49,3.0,7,5,0,2018,1
428,349.0,49,49,3.0,7,8,0,2018,1
422,279.4,49,49,1.0,7,2,0,2018,1
425,305.1,49,49,2.0,7,5,2,2018,1
427,305.1,49,49,4.0,7,7,2,2018,1
426,305.1,49,49,38.0,7,6,2,2018,1
590,305.1,11,11,12.0,9,50,2,2018,1
428,305.1,49,49,7.0,7,8,2,2018,1
580,305.1,11,11,9.0,9,40,2,2018,1
435,62.0,49,49,1.0,7,15,1,2018,1
430,329.8,49,49,4.0,7,10,1,2018,1
432,370.4,49,49,20.0,7,12,1,2018,1
435,370.4,49,49,36.0,7,15,1,2018,1
432,329.8,49,49,1.0,7,12,1,2018,1
1147,392.0,49,49,22.0,19,7,1,2018,1
433,329.8,49,49,1.0,7,13,1,2018,1
429,361.8,49,49,20.0,7,9,1,2018,1
424,329.8,49,49,12.0,7,4,1,2018,1
429,62.0,49,49,2.0,7,9,1,2018,1
432,62.0,49,49,2.0,7,12,1,2018,1
424,62.0,49,49,1.0,7,4,1,2018,1
425,329.8,49,49,14.0,7,5,1,2018,1
570,305.1,11,11,8.0,9,30,2,2018,1
560,305.1,11,11,10.0,9,20,2,2018,1
550,305.1,11,11,1.0,9,10,2,2018,1
530,305.1,11,11,5.0,8,50,2,2018,1
520,305.1,11,11,11.0,8,40,2,2018,1
510,305.1,11,11,11.0,8,30,2,2018,1
500,305.1,11,11,11.0,8,20,2,2018,1
490,305.1,11,11,11.0,8,10,2,2018,1
480,305.1,11,11,11.0,8,0,2,2018,1
470,305.1,11,11,11.0,7,50,2,2018,1
460,305.1,11,11,11.0,7,40,2,2018,1
450,305.1,11,11,11.0,7,30,2,2018,1
422,305.1,49,49,1.0,7,2,2,2018,1
428,329.8,49,49,4.0,7,8,1,2018,1
440,305.1,11,11,11.0,7,20,2,2018,1
429,305.1,11,11,10.0,7,9,2,2018,1
420,305.1,11,11,4.0,7,0,2,2018,1
424,279.4,49,49,5.0,7,4,1,2018,1
330,305.1,11,11,1.0,5,30,2,2018,1
300,305.1,11,11,2.0,5,0,2,2018,1
422,305.1,49,49,1.0,7,2,1,2018,1
300,305.1,11,11,4.0,5,0,1,2018,1
480,305.1,11,11,1.0,8,0,1,2018,1
426,305.1,49,49,7.0,7,6,1,2018,1
510,305.1,11,11,1.0,8,30,1,2018,1
429,305.1,11,11,1.0,7,9,1,2018,1
410,305.1,11,11,1.0,6,50,1,2018,1
400,305.1,11,11,10.0,6,40,1,2018,1
426,279.4,49,49,2.0,7,6,1,2018,1
390,305.1,11,11,9.0,6,30,1,2018,1
370,305.1,11,11,11.0,6,10,1,2018,1
380,305.1,11,11,10.0,6,20,1,2018,1
424,361.8,49,49,28.0,7,4,1,2018,1
425,62.0,49,49,4.0,7,5,1,2018,1
420,392.0,49,49,7.0,7,0,1,2018,1
360,305.1,11,11,11.0,6,0,1,2018,1
429,329.8,49,49,3.0,7,9,1,2018,1
350,305.1,11,11,11.0,5,50,1,2018,1
420,329.8,49,49,1.0,7,0,1,2018,1
340,305.1,11,11,11.0,5,40,1,2018,1
425,329.8,49,49,13.0,7,5,2,2018,1
428,370.4,49,49,15.0,7,8,2,2018,1
424,361.8,49,49,21.0,7,4,2,2018,1
1147,392.0,49,49,28.0,19,7,2,2018,1
429,361.8,49,49,20.0,7,9,2,2018,1
330,305.1,11,11,8.0,5,30,1,2018,1
428,387.7,49,49,4.0,7,8,2,2018,1
424,329.8,49,49,8.0,7,4,2,2018,1
433,329.8,49,49,2.0,7,13,2,2018,1
432,370.4,49,49,10.0,7,12,2,2018,1
433,370.4,49,49,1.0,7,13,2,2018,1
428,329.8,49,49,4.0,7,8,2,2018,1
425,62.0,49,49,1.0,7,5,2,2018,1
320,305.1,11,11,6.0,5,20,1,2018,1
430,329.8,49,49,3.0,7,10,2,2018,1
429,329.8,49,49,2.0,7,9,2,2018,1
431,329.8,49,49,1.0,7,11,2,2018,1
428,349.0,49,49,3.0,7,8,2,2018,1
426,279.4,49,49,1.0,7,6,2,2018,1
1146,279.4,49,49,1.0,19,6,2,2018,1
426,305.1,49,49,20.0,7,6,0,2018,1
650,305.1,11,11,3.0,10,50,0,2018,1
425,305.1,49,49,2.0,7,5,0,2018,1
640,305.1,11,11,11.0,10,40,0,2018,1
620,305.1,11,11,11.0,10,20,0,2018,1
630,305.1,11,11,11.0,10,30,0,2018,1
560,305.1,11,11,11.0,9,20,0,2018,1
610,305.1,11,11,11.0,10,10,0,2018,1
424,279.4,49,49,2.0,7,4,2,2018,1
600,305.1,11,11,11.0,10,0,0,2018,1
424,62.0,49,49,1.0,7,4,2,2018,1
435,62.0,49,49,1.0,7,15,2,2018,1
590,305.1,11,11,11.0,9,50,0,2018,1
580,305.1,11,11,10.0,9,40,0,2018,1
570,305.1,11,11,11.0,9,30,0,2018,1
550,305.1,11,11,11.0,9,10,0,2018,1
435,370.4,49,49,22.0,7,15,2,2018,1
420,392.0,49,49,7.0,7,0,2,2018,1
434,329.8,49,49,2.0,7,14,2,2018,1
540,305.1,11,11,11.0,9,0,0,2018,1
426,279.4,49,49,4.0,7,6,3,2018,1
424,279.4,49,49,5.0,7,4,3,2018,1
429,361.8,49,49,21.0,7,9,3,2018,1
424,62.0,49,49,1.0,7,4,3,2018,1
420,370.4,49,49,11.0,7,0,3,2018,1
428,329.8,49,49,2.0,7,8,3,2018,1
1147,392.0,49,49,26.0,19,7,3,2018,1
424,361.8,49,49,21.0,7,4,3,2018,1
432,370.4,49,49,12.0,7,12,3,2018,1
428,349.0,49,49,17.0,7,8,3,2018,1
429,329.8,49,49,5.0,7,9,3,2018,1
424,329.8,49,49,8.0,7,4,3,2018,1
433,387.7,49,49,2.0,7,13,3,2018,1
425,329.8,49,49,8.0,7,5,3,2018,1
435,370.4,49,49,8.0,7,15,3,2018,1
428,370.4,49,49,3.0,7,8,3,2018,1
428,387.7,49,49,8.0,7,8,3,2018,1
427,279.4,49,49,1.0,7,7,3,2018,1
400,279.4,11,11,1.0,6,40,3,2018,1
420,392.0,49,49,3.0,7,0,3,2018,1
435,329.8,49,49,1.0,7,15,3,2018,1
530,305.1,11,11,11.0,8,50,0,2018,1
410,305.1,11,11,11.0,6,50,0,2018,1
520,305.1,11,11,10.0,8,40,0,2018,1
424,279.4,49,49,9.0,7,4,4,2018,1
510,305.1,11,11,10.0,8,30,0,2018,1
500,305.1,11,11,11.0,8,20,0,2018,1
1147,392.0,49,49,36.0,19,7,4,2018,1
429,361.8,49,49,32.0,7,9,4,2018,1
428,370.4,49,49,5.0,7,8,4,2018,1
435,370.4,49,49,17.0,7,15,4,2018,1
434,62.0,49,49,2.0,7,14,4,2018,1
433,329.8,49,49,2.0,7,13,4,2018,1
435,329.8,49,49,6.0,7,15,4,2018,1
428,349.0,49,49,18.0,7,8,4,2018,1
490,305.1,11,11,11.0,8,10,0,2018,1
424,361.8,49,49,19.0,7,4,4,2018,1
432,370.4,49,49,25.0,7,12,4,2018,1
426,279.4,49,49,1.0,7,6,4,2018,1
430,361.8,49,49,21.0,7,10,4,2018,1
428,329.8,49,49,1.0,7,8,4,2018,1
433,387.7,49,49,9.0,7,13,4,2018,1
434,329.8,49,49,2.0,7,14,4,2018,1
424,329.8,49,49,1.0,7,4,4,2018,1
428,387.7,49,49,9.0,7,8,4,2018,1
420,392.0,49,49,10.0,7,0,4,2018,1
432,329.8,49,49,3.0,7,12,4,2018,1
425,329.8,49,49,10.0,7,5,4,2018,1
430,329.8,49,49,1.0,7,10,4,2018,1
422,345.1,49,49,1.0,7,2,4,2018,1
429,329.8,49,49,3.0,7,9,4,2018,1
425,62.0,49,49,1.0,7,5,4,2018,1
432,62.0,49,49,1.0,7,12,4,2018,1
427,305.1,49,49,43.0,7,7,0,2018,1
480,305.1,11,11,11.0,8,0,0,2018,1
426,279.4,49,49,8.0,7,6,5,2018,1
424,329.8,49,49,11.0,7,4,5,2018,1
425,62.0,49,49,2.0,7,5,5,2018,1
1147,392.0,49,49,20.0,19,7,5,2018,1
432,370.4,49,49,24.0,7,12,5,2018,1
424,279.4,49,49,8.0,7,4,5,2018,1
428,370.4,49,49,9.0,7,8,5,2018,1
425,329.8,49,49,8.0,7,5,5,2018,1
429,361.8,49,49,31.0,7,9,5,2018,1
434,329.8,49,49,4.0,7,14,5,2018,1
433,387.7,49,49,3.0,7,13,5,2018,1
428,387.7,49,49,10.0,7,8,5,2018,1
420,392.0,49,49,13.0,7,0,5,2018,1
428,349.0,49,49,19.0,7,8,5,2018,1
431,361.8,49,49,1.0,7,11,5,2018,1
430,329.8,49,49,1.0,7,10,5,2018,1
429,329.8,49,49,2.0,7,9,5,2018,1
424,361.8,49,49,21.0,7,4,5,2018,1
435,370.4,49,49,9.0,7,15,5,2018,1
434,62.0,49,49,2.0,7,14,5,2018,1
380,276.0,11,11,1.0,6,20,5,2018,1
430,62.0,49,49,1.0,7,10,5,2018,1
470,305.1,11,11,11.0,7,50,0,2018,1
460,305.1,11,11,11.0,7,40,0,2018,1
450,305.1,11,11,11.0,7,30,0,2018,1
424,62.0,49,49,2.0,7,4,6,2018,1
1147,392.0,49,49,34.0,19,7,6,2018,1
432,370.4,49,49,32.0,7,12,6,2018,1
429,361.8,49,49,32.0,7,9,6,2018,1
1147,329.8,49,49,3.0,19,7,6,2018,1
440,305.1,11,11,10.0,7,20,0,2018,1
430,329.8,49,49,2.0,7,10,6,2018,1
433,387.7,49,49,6.0,7,13,6,2018,1
425,329.8,49,49,10.0,7,5,6,2018,1
429,305.1,11,11,8.0,7,9,0,2018,1
420,305.1,11,11,11.0,7,0,0,2018,1
425,62.0,49,49,2.0,7,5,6,2018,1
400,305.1,11,11,9.0,6,40,0,2018,1
434,329.8,49,49,8.0,7,14,6,2018,1
330,305.1,11,11,1.0,5,30,0,2018,1
310,305.1,11,11,1.0,5,10,0,2018,1
300,305.1,11,11,11.0,5,0,0,2018,1
